Last Name,First Name,Age,Class,Passenger or Crew,Role,Survivor
KILFORD/ Mr P. ,29,Victualling,Crew,Left Ship Sick,F
KILGANNON/ Mr Thomas ,21,3rd Class,Passenger,,F
KIMBALL/ Mr Edwin Nelson Jr. ,42,1st Class,Passenger,,T
KIMBALL/ Mrs Susan Gertrude ,45,1st Class,Passenger,,T
KINCHENTEN/ Mr Frederick Charles ,36,Engineering,Crew,,F
KING/ Mr Alfred John Moffett ,18,Victualling,Crew,,F
KING/ Mr Ernest Waldron ,28,Victualling,Crew,,F
KING/ Mr Thomas Walter ,42,Deck,Crew,,F
KINGSCOTE/ Mr William Ford ,48,Victualling,Crew,,F
KINK-HEILMANN/ Miss Luise Gretchen ,4,3rd Class,Passenger,,T
KINK-HEILMANN/ Mrs Luise ,26,3rd Class,Passenger,,T
KINK/ Miss Maria ,23,3rd Class,Passenger,,F
KINK/ Mr Anton ,29,3rd Class,Passenger,,T
KINK/ Mr Vincenz ,26,3rd Class,Passenger,,F
KINSELLA/ Mr Louis ,30,Engineering,Crew,Substitute Crew,F
KINSTRY/ Mr Charles ,30,Engineering,Crew,(Delivery trip only),F
KIRKALDY/ Mr Thomas Benjamin ,35,Victualling,Crew,,F
KIRKHAM/ Mr James ,43,Engineering,Crew,,F
KIRKLAND/ Fr Charles Leonard ,71,2nd Class,Passenger,,F
KITCHING/ Mr Arthur Alfred ,31,Victualling,Crew,,F
KLABER/ Mr Herman ,41,1st Class,Passenger,,F
KLASÉN/ Miss Gertrud Emilia ,1,3rd Class,Passenger,,F
KLASÉN/ Mr Klas Albin ,18,3rd Class,Passenger,,F
KLASÉN/ Mrs Hulda Kristina Eugenia ,36,3rd Class,Passenger,,F
KLEIN/ Mr Herbert ,34,Victualling,Crew,,F
KNEESE/ Miss ,,2nd Class,Passenger,Cross Channel Passenger,F
KNIGHT/ Mr George ,46,Victualling,Crew,,T
KNIGHT/ Mr Leonard George ,21,Victualling,Crew,,F
KNIGHT/ Mr Robert ,42,2nd Class,Passenger,H&W Guarantee Group,F
KNOWLES/ Mr Thomas ,44,Engineering,Crew,,T
KOLEV/ Mr Petr ,36,3rd Class,Passenger,,F
KOLEV/ Mr Sotir ,24,3rd Class,Passenger,,F
KRAEFF/ Mr Theodor ,,3rd Class,Passenger,,F
KREKORIAN/ Mr Neshan ,25,3rd Class,Passenger,,T
KREUCHEN/ Miss Emilie ,29,1st Class,Passenger,Servant,T
KRINS/ Mr Georges Alexandre ,23,2nd Class,Passenger,Musician,F
KUTSCHER (LITHMAN)/ Mr Simon ,27,3rd Class,Passenger,,F
KVILLNER/ Mr Johan Henrik Johannesson ,31,2nd Class,Passenger,,F
LACEY/ Mr Bertie William ,19,Victualling,Crew,,F
LAHHŪD ISHAQ MU'AWWAD/ Mr Sarkīs ,35,3rd Class,Passenger,,F
LAHTINEN/ Mrs Anna Amelia ,34,2nd Class,Passenger,,F
LAHTINEN/ Rev. William ,35,2nd Class,Passenger,,F
LAHY/ Mr T. ,41,Engineering,Crew,,F
LAITINEN/ Miss Kristina Sofia ,38,3rd Class,Passenger,,F
LAKE/ Mr William ,46,Victualling,Crew,,F
LAM/ Mr Ali ,38,3rd Class,Passenger,,T
LAM/ Mr Len ,23,3rd Class,Passenger,,F
LAMB/ Mr John J. ,31,2nd Class,Passenger,,F
LANDERGREN/ Miss Aurora Adelia ,22,3rd Class,Passenger,,T
LANE/ Mr Albert Edward ,33,Victualling,Crew,,F
LANE/ Mr Patrick ,16,3rd Class,Passenger,,F
LANG/ Mr Fang ,32,3rd Class,Passenger,,T
LAROCHE/ Miss Louise ,1,2nd Class,Passenger,,T
LAROCHE/ Miss Simonne Marie Anne Andrée ,3,2nd Class,Passenger,,T
LAROCHE/ Mr Joseph Philippe Lemercier ,25,2nd Class,Passenger,,F
LAROCHE/ Mrs Juliette Marie Louise ,22,2nd Class,Passenger,,T
LARSSON/ Mr August Viktor ,29,3rd Class,Passenger,,F
LARSSON/ Mr Bengt Edvin ,29,3rd Class,Passenger,,F
LATIMER/ Mr Andrew ,55,Victualling,Crew,,F
LAVINGTON/ Miss Elizabeth ,40,Victualling,Crew,,T
LAWRANCE/ Mr Arthur ,36,Victualling,Crew,,F
LEADER/ Dr Alice May ,49,1st Class,Passenger,,T
LEADER/ Mr Archibald ,22,Victualling,Crew,,F
LEATHER/ Mrs Elizabeth Mary ,50,Victualling,Crew,,T
LEE/ Mr Henry Reginald ,29,Victualling,Crew,,T
LEE/ Mr Herbert Henry ,17,Engineering,Crew,,F
LEE/ Mr Reginald Robinson ,41,Deck,Crew,,T
LEFEBVRE/ Master Henry ,5,3rd Class,Passenger,,F
LEFEBVRE/ Miss Ida ,3,3rd Class,Passenger,,F
LEFEBVRE/ Miss Jeannie ,8,3rd Class,Passenger,,F
LEFEBVRE/ Miss Mathilde ,12,3rd Class,Passenger,,F
LEFEBVRE/ Mr Paul Georges ,35,Victualling,Crew,,F
LEFEBVRE/ Mrs Frances Marie ,40,3rd Class,Passenger,,F
LEHMANN/ Miss Bertha ,17,2nd Class,Passenger,,T
LEINONEN/ Mr Antti Gustaf ,32,3rd Class,Passenger,,F
LEITCH/ Miss Jessie Wills ,31,2nd Class,Passenger,,T
LEMORE/ Mrs Amelia ,39,2nd Class,Passenger,,T
LENNON/ Mr Denis ,20,3rd Class,Passenger,,F
LENOX-CONYNGHAM/ Master Dennis Hugh ,10,1st Class,Passenger,Cross Channel Passenger,F
LENOX-CONYNGHAM/ Miss Eileen ,11,1st Class,Passenger,Cross Channel Passenger,F
LENOX-CONYNGHAM/ Miss Harriet Alice Katherine ,34,1st Class,Passenger,Cross Channel Passenger,F
LENOX-CONYNGHAM/ Mrs Barbara Josephine ,44,1st Class,Passenger,Cross Channel Passenger,F
LEONARD/ Mr Matthew ,25,Victualling,Crew,,F
LEROY/ Miss Berthe ,27,1st Class,Passenger,Servant,T
LESTER/ Mr James ,41,3rd Class,Passenger,,F
LESUEUR/ Mr Louis Gustave Joseph ,35,1st Class,Passenger,Servant,T
LEVETT/ Mr George Alfred ,26,Victualling,Crew,,F
LÉVY/ Mr René Jacques ,36,2nd Class,Passenger,,F
LEWIS/ Mr Arthur Ernest Read ,27,Victualling,Crew,,T
LEWIS/ Mr James ,34,Engineering,Crew,(Delivery trip only),F
LEWY/ Mr Ervin G. ,30,1st Class,Passenger,,F
LEYSON/ Mr Robert William Norman ,25,2nd Class,Passenger,,F
LIEVENS/ Mr René Aimé ,24,3rd Class,Passenger,,F
LIGHT/ Mr Charles Edward ,24,Victualling,Crew,,F
LIGHT/ Mr Christopher William ,20,Engineering,Crew,,F
LIGHT/ Mr W. ,47,Engineering,Crew,,F
LIGHTOLLER/ Mr Charles Herbert ,38,Deck,Crew,Titanic Officers,T
LIND/ Mr Erik Gustaf ,42,1st Class,Passenger,,F
LINDAHL/ Miss Agda Thorilda Viktoria ,25,3rd Class,Passenger,,F
LINDBLOM/ Miss Augusta Charlotta ,45,3rd Class,Passenger,,F
LINDELL/ Mr Edvard Bengtsson ,36,3rd Class,Passenger,,F
LINDELL/ Mrs Elin Gerda ,30,3rd Class,Passenger,,F
LINDQVIST/ Mr Eino William ,20,3rd Class,Passenger,,T
LINDSAY/ Mr William Charles ,30,Engineering,Crew,,T
LINDSTRÖM/ Mrs Sigrid ,55,1st Class,Passenger,,T
LINEHAN/ Mr Michael ,21,3rd Class,Passenger,,F
LINES/ Miss Mary Conover ,16,1st Class,Passenger,,T
LINES/ Mrs Elizabeth Lindsey ,50,1st Class,Passenger,,T
LING/ Mr Lee ,28,3rd Class,Passenger,,F
LINGANE/ Mr John ,61,2nd Class,Passenger,,F
LINHART/ Mr Wenzel ,28,3rd Class,Passenger,,F
LITTLE/ Mr James ,28,Engineering,Crew,(Delivery trip only),F
LITTLE/ Mr James ,49,Engineering,Crew,(Delivery trip only),F
LITTLEJOHN/ Mr Alexander James ,40,Victualling,Crew,,T
LIVSHIN/ Mr David ,25,3rd Class,Passenger,,F
LLOYD/ Mr Humphrey ,41,Victualling,Crew,,F
LLOYD/ Mr William ,29,Engineering,Crew,Substitute Crew,F
LOBB/ Mr William Arthur ,31,3rd Class,Passenger,,F
LOBB/ Mrs Cordelia ,34,3rd Class,Passenger,,F
LOCKE/ Mr Albert George ,33,Victualling,Crew,Substitute Crew,F
LOCKYER/ Mr Edward Thomas ,19,3rd Class,Passenger,,F
LONG/ Mr Frank ,31,Engineering,Crew,,F
LONG/ Mr Milton Clyde ,29,1st Class,Passenger,,F
LONG/ Mr William ,36,Engineering,Crew,,F
LONGLEY/ Miss Gretchen Fiske ,21,1st Class,Passenger,,T
LONGMUIR/ Mr John Dickson ,19,Victualling,Crew,,F
LORING/ Mr Joseph Holland ,30,1st Class,Passenger,,F
LOUCH/ Mr Charles ,50,2nd Class,Passenger,,F
LOUCH/ Mrs Alice Adelaide ,42,2nd Class,Passenger,,T
LOUGHRAN/ Mr Joseph ,28,Engineering,Crew,(Delivery trip only),F
LOVELL/ Mr John ,37,Victualling,Crew,,F
LOVELL/ Mr John Hall ,20,3rd Class,Passenger,,F
LOWE/ Mr Harold Godfrey ,29,Deck,Crew,Titanic Officers,T
LOWERY/ Mr David ,28,Engineering,Crew,(Delivery trip only),F
LUCAS/ Mr William Arthur ,25,Deck,Crew,,T
LUCAS/ Mr William Watson ,31,Victualling,Crew,,T
LULIĆ/ Mr Nikola ,29,3rd Class,Passenger,,T
LUNDAHL/ Mr Johan Svensson ,50,3rd Class,Passenger,,F
LUNDIN/ Miss Olga Elida ,23,3rd Class,Passenger,,T
LUNDSTRÖM/ Mr Thure Edvin ,32,3rd Class,Passenger,,T
LURETTE/ Miss Eugénie Elise ,59,1st Class,Passenger,Servant,T
LYDIATT/ Mr Charles ,45,Victualling,Crew,,F
LYMPEROPOULUS/ Mr Panagiotis K. ,30,3rd Class,Passenger,,F
LYNTAKOFF/ Mr Stanko ,44,3rd Class,Passenger,,F
LYONS/ Mr William Henry ,25,Deck,Crew,,F
LYTLE/ Mr Thomas ,31,Engineering,Crew,(Delivery trip only),F
MABEY/ Mr John Charles ,23,Victualling,Crew,,F
MACK/ Mrs Mary ,57,2nd Class,Passenger,,F
MACKAY/ Mr George William ,20,3rd Class,Passenger,,F
MACKIE/ Mr George William ,34,Victualling,Crew,,F
MACKIE/ Mr William Dickson ,32,Engineering,Crew,,F
MADIGAN/ Miss Margaret ,21,3rd Class,Passenger,,T
MADILL/ Miss Georgette Alexandra ,16,1st Class,Passenger,,T
MADSEN/ Mr Fridtjof Arne ,24,3rd Class,Passenger,,T
MÄENPÄÄ/ Mr Matti Alexanteri ,22,3rd Class,Passenger,,F
MAGUIRE/ Mr John Edward ,30,1st Class,Passenger,,F
MAHON/ Miss Bridget Delia ,20,3rd Class,Passenger,,F
MAIONI/ Miss Roberta Elizabeth Mary ,20,1st Class,Passenger,Servant,T
MAJOR/ Mr Thomas Edgar ,36,Victualling,Crew,,F
MAJOR/ Mr William James ,32,Engineering,Crew,,T
MÄKINEN/ Mr Kalle Edvard ,29,3rd Class,Passenger,,F
MALACHARD/ Mr Jean-Noël ,25,2nd Class,Passenger,,F
MALLET/ Master André Clement ,1,2nd Class,Passenger,,T
MALLET/ Mr Albert Denis Pierre ,45,2nd Class,Passenger,,F
MALLET/ Mrs Antonine Marie ,24,2nd Class,Passenger,,T
MĀMĀ/ Mr Hannā Mikā'īl ,20,3rd Class,Passenger,,T
MANGAN/ Miss Mary ,32,3rd Class,Passenger,,F
MANGIAVACCHI/ Mr Emilio Giovanni Andrea Onorato ,47,2nd Class,Passenger,,F
MANLY/ Mr A. ,23,Victualling,Crew,Failed to Join Ship,F
MANN/ Mr Joseph ,26,Deck,Crew,(Delivery trip only),F
MANN/ Mr Samuel ,40,Engineering,Crew,(Delivery trip only),F
MANNION/ Miss Margaret ,28,3rd Class,Passenger,,T
MANTLE/ Mr Roland Frederick ,40,Victualling,Crew,,F
MARCH/ Mr John Starr ,50,Victualling,Crew,Postal Clerk,F
MARDIROSIAN/ Mr Sarkis ,25,3rd Class,Passenger,,F
MARÉCHAL/ Mr Pierre ,29,1st Class,Passenger,,T
MARETT/ Mr George John ,26,Engineering,Crew,,F
MARINKO/ Mr Dmitri ,23,3rd Class,Passenger,,F
MARKOFF/ Mr Marin ,35,3rd Class,Passenger,,F
MARKS/ Mr James ,27,Victualling,Crew,,F
MARKUN/ Mr Johann ,33,3rd Class,Passenger,,F
MARRIOTT/ Mr John William ,21,Victualling,Crew,,F
MARSDEN/ Miss Evelyn ,28,Victualling,Crew,,T
MARSH/ Mr Frederick Charles ,39,Engineering,Crew,,F
MARTIN/ Miss Mabel Elvina ,20,Restaurant Staff,Crew,,T
MARTIN/ Mr John ,33,Engineering,Crew,(Delivery trip only),F
MARTIN/ Mrs Annie Martha ,39,Victualling,Crew,,T
MARVIN/ Mr Daniel Warner ,18,1st Class,Passenger,,F
MARVIN/ Mrs Mary Graham Carmichael ,18,1st Class,Passenger,,T
MASKELL/ Mr Leopold Adolphus ,25,Engineering,Crew,,F
MASON/ Mr Frank Archibald Robert ,32,Engineering,Crew,,T
MASON/ Mr J. ,39,Engineering,Crew,,F
MASSEY/ Mr James ,35,Engineering,Crew,(Delivery trip only),F
MATHERS/ Mr John ,26,Engineering,Crew,(Delivery trip only),F
MATHERSON/ Mr David ,33,Deck,Crew,,F
MATHIAS/ Mr Montague Vincent ,29,Deck,Crew,,F
MATINOFF/ Mr Nicola ,30,3rd Class,Passenger,,F
MATTHEWS/ Mr William John ,23,2nd Class,Passenger,,F
MATTMANN/ Sig. Adolf ,20,Restaurant Staff,Crew,,F
MAUGÉ/ Mr Paul Achille Maurice Germain ,25,Restaurant Staff,Crew,,T
MAWHINNEY/ Mr John ,45,Deck,Crew,(Delivery trip only),F
MAXWELL/ Mr John ,29,Deck,Crew,,F
MAXWELL/ Mr William ,39,Engineering,Crew,(Delivery trip only),F
MAY/ Mr Arthur William ,22,Engineering,Crew,,F
MAY/ Mr Arthur William ,59,Engineering,Crew,,F
MAY/ Mr Richard W. ,,1st Class,Passenger,Cross Channel Passenger,F
MAY/ Mr Stanley ,,1st Class,Passenger,Cross Channel Passenger,F
MAYBERY/ Mr Frank Hubert ,36,2nd Class,Passenger,,F
MAYES/ Mr William ,29,Engineering,Crew,(Delivery trip only),F
MAYNARD/ Mr Isaac Hiram ,31,Victualling,Crew,,T
MAYNÉ/ Mlle Berthe Antonine ,24,1st Class,Passenger,,T
MAYO/ Mr William Peter ,28,Engineering,Crew,,F
MAYTUM/ Mr Alfred ,53,Victualling,Crew,,F
MAYZES/ Mr Thomas Jubilee ,25,Engineering,Crew,,T
MCALLISTER/ Mr Hugh ,34,Engineering,Crew,(Delivery trip only),F
MCALLISTOR/ Mr Daniel ,29,Engineering,Crew,(Delivery trip only),F
MCANDREW/ Mr Thomas Patrick ,38,Engineering,Crew,,F
MCANDREWS/ Mr William ,23,Engineering,Crew,,F
MCARTHUR/ Mr James ,29,Engineering,Crew,(Delivery trip only),F
MCBARTY/ Mr Thomas ,,Engineering,Crew,(Delivery trip only),F
MCCAFFRY/ Mr Thomas Francis ,46,1st Class,Passenger,,F
MCCARRON/ Mr David ,32,Engineering,Crew,(Delivery trip only),F
MCCARTHY/ Miss Catherine ,24,3rd Class,Passenger,,T
MCCARTHY/ Mr Frederick James ,38,Victualling,Crew,,F
MCCARTHY/ Mr Timothy John ,54,1st Class,Passenger,,F
MCCARTHY/ Mr William ,48,Deck,Crew,,T
MCCARTNEY/ Mr John ,49,Deck,Crew,(Delivery trip only),F
MCCASTLIN/ Mr William ,28,Engineering,Crew,,F
MCCAWLEY/ Mr Thomas W. ,36,Victualling,Crew,,F
MCCORMACK/ Mr Thomas Joseph ,19,3rd Class,Passenger,,T
MCCOY/ Miss Agnes ,29,3rd Class,Passenger,,T
MCCOY/ Miss Alice ,26,3rd Class,Passenger,,T
MCCOY/ Mr Bernard ,24,3rd Class,Passenger,,T
MCCRAE/ Mr Arthur Gordon ,32,2nd Class,Passenger,,F
MCCRIE/ Mr James Matthew ,32,2nd Class,Passenger,,F
MCDERMOTT/ Miss Bridget Delia ,31,3rd Class,Passenger,,T
MCDONALD/ Mr Daniel ,26,Engineering,Crew,(Delivery trip only),F
MCDONALD/ Mr George ,30,Engineering,Crew,(Delivery trip only),F
MCELROY/ Mr Hugh Walter ,37,Victualling,Crew,,F
MCENSPIE/ Mr James ,48,Deck,Crew,(Delivery trip only),F
MCENTEE/ Mr Charles ,37,Engineering,Crew,(Delivery trip only),F
MCERLINE/ Mr John ,49,Engineering,Crew,(Delivery trip only),F
MCEVOY/ Mr Michael ,20,3rd Class,Passenger,,F
MCGANN/ Mr James ,29,Engineering,Crew,,T
MCGARVEY/ Mr Edward Joseph ,34,Engineering,Crew,,F
MCGAW/ Mr Erroll Victor ,30,Engineering,Crew,,F
MCGAW/ Mr Samuel ,34,Engineering,Crew,(Delivery trip only),F
MCGEE/ Mr Patrick ,32,Engineering,Crew,(Delivery trip only),F
MCGEE/ Mr Samuel ,48,Engineering,Crew,(Delivery trip only),F
MCGILL/ Mr John ,36,Engineering,Crew,(Delivery trip only),F
MCGILL/ Mr Thomas ,29,Engineering,Crew,(Delivery trip only),F
MCGIVERN/ Mr Henry ,41,Engineering,Crew,(Delivery trip only),F
MCGIVERN/ Mr Thomas ,43,Engineering,Crew,(Delivery trip only),F
MCGONAGAL/ Mr W. ,49,Deck,Crew,(Delivery trip only),F
MCGOUGH/ Mr Frank ,25,Engineering,Crew,(Delivery trip only),F
MCGOUGH/ Mr George Francis 'Paddy' ,36,Deck,Crew,,T
MCGOUGH/ Mr James Robert ,35,1st Class,Passenger,,T
MCGOVERN/ Miss Mary ,20,3rd Class,Passenger,,T
MCGOWAN/ Miss Anna Louise ,17,3rd Class,Passenger,,T
MCGOWAN/ Miss Catherine ,42,3rd Class,Passenger,,F
MCGOWN/ Mr Barney ,43,Engineering,Crew,(Delivery trip only),F
MCGRADY/ Mr James ,27,Victualling,Crew,,F
MCGREEVY/ Mr Richard ,26,Engineering,Crew,(Delivery trip only),F
MCGROGAN/ Mr John ,45,Engineering,Crew,(Delivery trip only),F
MCILROY/ Mr Barney ,36,Engineering,Crew,(Delivery trip only),F
MCILROY/ Mr James ,40,Engineering,Crew,(Delivery trip only),F
MCILROY/ Mr Robert ,26,Engineering,Crew,(Delivery trip only),F
MCILROY/ Mr William ,40,Engineering,Crew,(Delivery trip only),F
MCILWAINE/ Mr James ,25,Engineering,Crew,(Delivery trip only),F
MCINERNEY/ Mr Thomas ,38,Engineering,Crew,,F
MCINTOSH/ Mr Joseph ,48,Deck,Crew,(Delivery trip only),F
MCINTYRE/ Mr William ,21,Engineering,Crew,,T
MCKANE/ Mr Peter Daniel ,46,2nd Class,Passenger,,F
MCKAY/ Mr Charles Donald ,30,Victualling,Crew,,T
MCKENNA/ Mr Barney ,24,Engineering,Crew,(Delivery trip only),F
MCKENNA/ Mr Patrick ,40,Deck,Crew,(Delivery trip only),F
MCKINNEY/ Mr Peter ,40,Engineering,Crew,(Delivery trip only),F
MCLAREN/ Mrs Hypatia ,42,Victualling,Crew,,T
MCMAHON/ Mr Martin ,19,3rd Class,Passenger,,F
MCMICKEN/ Mr Arthur ,26,Victualling,Crew,,T
MCMICKEN/ Mr Benjamin Tucker ,21,Victualling,Crew,,F
MCMILLAN/ Mr Samuel ,29,Engineering,Crew,(Delivery trip only),F
MCMILLAN/ Mr William ,35,Engineering,Crew,(Delivery trip only),F
MCMILLEN/ Mr Thomas ,55,Engineering,Crew,(Delivery trip only),F
MCMULLAN/ Mr Patrick ,30,Engineering,Crew,(Delivery trip only),F
MCMULLAN/ Mr William ,40,Engineering,Crew,(Delivery trip only),F
MCMULLIN/ Mr John Richard ,36,Victualling,Crew,,F
MCMURRAY/ Mr William ,44,Victualling,Crew,,F
MCNAMEE/ Mr Neal ,27,3rd Class,Passenger,,F
MCNAMEE/ Mrs Eileen ,19,3rd Class,Passenger,,F
MCNEILL/ Miss Bridget ,32,3rd Class,Passenger,,F
MCQUILLAN/ Mr William ,26,Engineering,Crew,,F
MCRAE/ Mr William Alexander ,32,Engineering,Crew,,F
MCREYNOLDS/ Mr William Thomas Carson ,22,Engineering,Crew,,F
MCTEER/ Mr John ,38,Engineering,Crew,(Delivery trip only),F
MEANWELL/ Mrs Marian ,62,3rd Class,Passenger,,F
MECHAN/ Mr William ,38,Engineering,Crew,(Delivery trip only),F
MEEHAN/ Mr John ,22,3rd Class,Passenger,,F
MEEK/ Mrs Annie Louisa ,32,3rd Class,Passenger,,F
MEISNERE/ Mr Simon ,34,3rd Class,Passenger,,F
MELLINGER/ Miss Violet Madeline ,13,2nd Class,Passenger,,T
MELLINGER/ Mrs Elizabeth Anne ,42,2nd Class,Passenger,,T
MELLOR/ Mr Arthur ,34,Victualling,Crew,,F
MELLORS/ Mr William John ,19,2nd Class,Passenger,,T
MEO (MARTINO)/ Mr Alfonzo ,48,3rd Class,Passenger,,F
MERNAGH/ Mr Robert ,28,3rd Class,Passenger,,F
MEWE/ Mr W. J. ,35,Victualling,Crew,Failed to Join Ship,F
MEYER/ Mr August ,31,2nd Class,Passenger,,F
MEYER/ Mr Edgar Joseph ,28,1st Class,Passenger,,F
MEYER/ Mrs Leila ,25,1st Class,Passenger,,T
MIDDLETON/ Mr Alfred Pirrie ,27,Engineering,Crew,,F
MIDDLETON/ Mr Mark Victor ,24,Victualling,Crew,,F
MIDTSJØ/ Mr Karl Albert ,21,3rd Class,Passenger,,T
MIHOFF/ Mr Stoytcho ,28,3rd Class,Passenger,,F
MILES/ Mr Frank ,23,3rd Class,Passenger,,F
MILFORD/ Mr George ,28,Engineering,Crew,,F
MILLAR/ Mr Robert ,26,Engineering,Crew,,F
MILLAR/ Mr Thomas ,32,Engineering,Crew,,F
MILLER/ Mr William ,32,Engineering,Crew,(Delivery trip only),F
MILLET/ Mr Francis Davis ,65,1st Class,Passenger,,F
MILLFORD/ Mr Daniel ,26,Deck,Crew,(Delivery trip only),F
MILLING/ Mr Jacob Christian ,48,2nd Class,Passenger,,F
MILLS/ Mr Christopher ,51,Victualling,Crew,,T
MINAHAN/ Dr William Edward ,44,1st Class,Passenger,,F
MINAHAN/ Miss Ida Daisy ,33,1st Class,Passenger,,T
MINAHAN/ Mrs Lillian Mae ,37,1st Class,Passenger,,T
MINEFF/ Mr Ivan ,24,3rd Class,Passenger,,F
MINKOFF/ Mr Lazar ,21,3rd Class,Passenger,,F
MINTRAM/ Mr William ,46,Engineering,Crew,,F
MISH'ALĀNĪ/ Mr Ibrāhīm Mansūr ,53,Victualling,Crew,,F
MITCHELL/ Mr Henry Michael ,71,2nd Class,Passenger,,F
MITCHELL/ Mr Lorenzo Horace ,19,Engineering,Crew,,F
MITKOFF/ Mr Mito ,23,3rd Class,Passenger,,F
MOCK/ Mr Philipp Edmund ,30,1st Class,Passenger,,T
MOCKLER/ Miss Ellen Mary ,23,3rd Class,Passenger,,T
MOEN/ Mr Sigurd Hansen ,27,3rd Class,Passenger,,F
MOLSON/ Mr Harry Markland ,55,1st Class,Passenger,,F
MONRÓS/ Sr. Joan Javier ,20,Restaurant Staff,Crew,,F
MONTEVERDI/ Sig. Giovanni ,23,Restaurant Staff,Crew,,F
MONTVILA/ Fr Juozas ,27,2nd Class,Passenger,,F
MOODY/ Mr James Paul ,24,Deck,Crew,Titanic Officers,F
MOOR/ Master Meier ,7,3rd Class,Passenger,,T
MOOR/ Mrs Beila ,29,3rd Class,Passenger,,T
MOORE/ Mr Alfred Ernest ,38,Victualling,Crew,,F
MOORE/ Mr Clarence ,47,1st Class,Passenger,,F
MOORE/ Mr George Alfred ,32,Deck,Crew,,T
MOORE/ Mr J. ,29,Engineering,Crew,,T
MOORE/ Mr Leonard Charles ,19,3rd Class,Passenger,,F
MOORE/ Mr Ralph ,22,Engineering,Crew,,F
MOORES/ Mr Richard Henry ,44,Engineering,Crew,,F
MORAN/ Miss Bridget ,28,3rd Class,Passenger,,T
MORAN/ Mr Daniel J. ,28,3rd Class,Passenger,,F
MORAWECK/ Dr Ernest ,54,2nd Class,Passenger,,F
MORGAN (BIRD)/ Mr Charles Frederick ,44,Victualling,Crew,,F
MORGAN/ Mr Arthur Herbert ,27,Engineering,Crew,,F
MORGAN/ Mr Patrick ,26,Engineering,Crew,(Delivery trip only),F
MORGAN/ Mr Thomas A. ,26,Engineering,Crew,,F
MORLEY/ Mr Henry Samuel ,38,2nd Class,Passenger,,F
MORLEY/ Mr William ,34,3rd Class,Passenger,,F
MORRELL/ Mr James ,24,Deck,Crew,(Delivery trip only),F
MORRIS/ Mr Frank Herbert ,28,Victualling,Crew,,T
MORRIS/ Mr William Edward ,23,Engineering,Crew,,F
MORRISON/ Mr Thomas ,26,Engineering,Crew,(Delivery trip only),F
MORROW/ Mr Thomas Rowan ,31,3rd Class,Passenger,,F
MOSS/ Mr Albert Johan ,29,3rd Class,Passenger,,T
MOSS/ Mr William ,35,Victualling,Crew,,F
MOUSSA/ Mrs Mantoura Boulos ,35,3rd Class,Passenger,,T
MOUTAL/ Mr Rahamin Haim ,28,3rd Class,Passenger,,F
MOYES/ Mr William Young ,24,Engineering,Crew,,F
MUBĀRIK/ Master Halīm ,4,3rd Class,Passenger,,T
MUBĀRIK/ Master Jirjis ,7,3rd Class,Passenger,,T
MUBĀRIK/ Mrs Amīnah ,25,3rd Class,Passenger,,T
MUDD/ Mr Thomas Cupper ,16,2nd Class,Passenger,,F
MULLEN/ ,,2nd Class,Passenger,Cross Channel Passenger,F
MÜLLER/ Mr Ludwig ,37,Victualling,Crew,,F
MULLHOLLAND/ Mr Daniel ,48,Engineering,Crew,(Delivery trip only),F
MULLHOLLAND/ Mr J. ,45,Engineering,Crew,(Delivery trip only),F
MULLIN/ Miss Catherine ,21,3rd Class,Passenger,,T
MULLIN/ Miss Mary ,18,3rd Class,Passenger,,F
MULLIN/ Mr Thomas ,20,Victualling,Crew,,F
MULVIHILL/ Miss Bridget Elizabeth ,25,3rd Class,Passenger,,T
MURDLIN/ Mr Joseph ,22,3rd Class,Passenger,,F
MURDOCH/ Mr William McMaster ,39,Deck,Crew,Titanic Officers,F
MURDOCK/ Mr William John ,37,Engineering,Crew,,T
MURPHY/ Miss Catherine ,18,3rd Class,Passenger,,T
MURPHY/ Miss Margaret ,25,3rd Class,Passenger,,T
MURPHY/ Miss Nora ,31,3rd Class,Passenger,,T
MURPHY/ Mr Thomas ,35,Engineering,Crew,(Delivery trip only),F
MUSLAMĀNĪ/ Mrs Fatīmah Muhammad ,22,3rd Class,Passenger,,T
MYHRMAN/ Mr Pehr Fabian Oliver Malkolm ,18,3rd Class,Passenger,,F
MYLES/ Mr Thomas Francis ,63,2nd Class,Passenger,,F
NAIDENOFF/ Mr Penko ,22,3rd Class,Passenger,,F
NAJĪB QIYĀMAH/ Miss Adāl ,15,3rd Class,Passenger,,T
NAKHLI/ Mr Toufik ,17,3rd Class,Passenger,,F
NAKID/ Miss Mariayam ,1,3rd Class,Passenger,,T
NAKID/ Mr Sa'īd Antūn ,20,3rd Class,Passenger,,T
NAKID/ Mrs Wadi'ah ,19,3rd Class,Passenger,,T
NANCARROW/ Mr William Henry ,36,3rd Class,Passenger,,F
NANKOFF/ Mr Minko ,32,3rd Class,Passenger,,F
NANNINI/ Sig. Francesco Luigi Arcangelo ,42,Restaurant Staff,Crew,,F
NASR 'ALMĀ/ Mr Mustafà ,20,3rd Class,Passenger,,F
NAṢR ALLĀH/ Mr Niqūlā Khalīl ,29,2nd Class,Passenger,,F
NAṢR ALLĀH/ Mrs Adāl ,17,2nd Class,Passenger,,T
NAṢR ALLĀH/ Mrs Zād ,45,3rd Class,Passenger,,T
